;;;
Informações de Saúde;;;
DATASUS  Tecnologia da Informação a Serviço do SUS;;;
Ajuda;;;
Notas Técnicas;;;
DATASUS;;;
Proporção de pessoas com baixa renda - Brasil;;;
% população com renda < 1/2 SM segundo Município;;;
Período: 2010;;;
Município;% população com renda < 1/2 SM;;
Fonte: IBGE - Censos Demográficos;;;
Notas:;;;
;;;
1. O salário mínimo do último ano para o qual a série está sendo calculada torna-se a referência para toda a série. Esse valor é corrigido para todos com base no INPC de julho de 2010, alterando o valor da linha de pobreza e consequentemente a proporção de pobres. Nesta tabela, o valor de referência, salário mínimo de 2010, é de R$ 510,00.;;;
;;;
Consulte o sítio da Secretaria Estadual de Saúde e do IBGE para mais informações.;;;
;;;
412240 ROLANDIA;15,01;;
412250 RONCADOR;43,21;;
412260 RONDON;10,97;;
412265 ROSARIO DO IVAI;45,68;;
412270 SABAUDIA;18,53;;
412280 SALGADO FILHO;30,42;;
412290 SALTO DO ITARARE;35,73;;
412300 SALTO DO LONTRA;24,26;;
412310 SANTA AMELIA;31,6;;
412320 SANTA CECILIA DO PAVAO;32,25;;
412330 SANTA CRUZ DE MONTE CASTELO;21,54;;
412340 SANTA FE;13,71;;
412350 SANTA HELENA;22,48;;
412360 SANTA INES;24,08;;
412370 SANTA ISABEL DO IVAI;21,48;;
412380 SANTA IZABEL DO OESTE;32,3;;
412382 SANTA LUCIA;27,29;;
412385 SANTA MARIA DO OESTE;55,3;;
412390 SANTA MARIANA;28,1;;
412395 SANTA MONICA;26,79;;
412400 SANTANA DO ITARARE;42,33;;
412402 SANTA TEREZA DO OESTE;28,49;;
412405 SANTA TEREZINHA DE ITAIPU;23,86;;
412410 SANTO ANTONIO DA PLATINA;24,71;;
412420 SANTO ANTONIO DO CAIUA;30,02;;
412430 SANTO ANTONIO DO PARAISO;32,7;;
412440 SANTO ANTONIO DO SUDOESTE;34,9;;
412450 SANTO INACIO;18,85;;
412460 SAO CARLOS DO IVAI;17,2;;
412470 SAO JERONIMO DA SERRA;52,44;;
412480 SAO JOAO;24,72;;
412490 SAO JOAO DO CAIUA;32,96;;
412500 SAO JOAO DO IVAI;30,62;;
412510 SAO JOAO DO TRIUNFO;41,76;;
412520 SAO JORGE D'OESTE;28,96;;
412530 SAO JORGE DO IVAI;13,06;;
412535 SAO JORGE DO PATROCINIO;16,02;;
412540 SAO JOSE DA BOA VISTA;36,74;;
412545 SAO JOSE DAS PALMEIRAS;28,87;;
412550 SAO JOSE DOS PINHAIS;13,99;;
412555 SAO MANOEL DO PARANA;12,49;;
412560 SAO MATEUS DO SUL;28,41;;
412570 SAO MIGUEL DO IGUACU;29,42;;
412575 SAO PEDRO DO IGUACU;29,56;;
412580 SAO PEDRO DO IVAI;16,54;;
412590 SAO PEDRO DO PARANA;24,57;;
412600 SAO SEBASTIAO DA AMOREIRA;23,27;;
412610 SAO TOME;16,46;;
412620 SAPOPEMA;38,5;;
412625 SARANDI;22,22;;
412627 SAUDADE DO IGUACU;30,45;;
412630 SENGES;46,62;;
412635 SERRANOPOLIS DO IGUACU;12,25;;
412640 SERTANEJA;25,54;;
412650 SERTANOPOLIS;16,97;;
412660 SIQUEIRA CAMPOS;25,47;;
412665 SULINA;32,77;;
412667 TAMARANA;48,99;;
412670 TAMBOARA;18,82;;
412680 TAPEJARA;20,72;;
412690 TAPIRA;23,67;;
412700 TEIXEIRA SOARES;38,23;;
412710 TELEMACO BORBA;24,45;;
412720 TERRA BOA;13,67;;
412730 TERRA RICA;17,08;;
412740 TERRA ROXA;22,01;;
412750 TIBAGI;42,61;;
412760 TIJUCAS DO SUL;33,88;;
412770 TOLEDO;14,24;;
412780 TOMAZINA;37,27;;
412785 TRES BARRAS DO PARANA;39,55;;
412788 TUNAS DO PARANA;52,3;;
412790 TUNEIRAS DO OESTE;31,43;;
412795 TUPASSI;20,78;;
412796 TURVO;42,88;;
412800 UBIRATA;26,95;;
412810 UMUARAMA;16,1;;
412820 UNIAO DA VITORIA;25,75;;
412830 UNIFLOR;15,2;;
412840 URAI;29,06;;
412850 WENCESLAU BRAZ;36,77;;
412853 VENTANIA;43,92;;
412855 VERA CRUZ DO OESTE;36,86;;
412860 VERE;24,61;;
412862 ALTO PARAISO;41,85;;
412863 DOUTOR ULYSSES;64,37;;
412865 VIRMOND;32;;
412870 VITORINO;25,38;;
412880 XAMBRE;24,86;;
420005 ABDON BATISTA;40,45;;
420010 ABELARDO LUZ;37,35;;
420020 AGROLANDIA;10,86;;
420030 AGRONOMICA;11,64;;
420040 AGUA DOCE;30,92;;
420050 AGUAS DE CHAPECO;22,05;;
420055 AGUAS FRIAS;13,02;;
420060 AGUAS MORNAS;6,79;;
420070 ALFREDO WAGNER;33;;
420075 ALTO BELA VISTA;19,49;;
420080 ANCHIETA;23,74;;
420090 ANGELINA;32,63;;
420100 ANITA GARIBALDI;41,15;;
420110 ANITAPOLIS;23,02;;
420120 ANTONIO CARLOS;7,34;;
420125 APIUNA;11,5;;
420127 ARABUTA;20,07;;
420130 ARAQUARI;21,94;;
420140 ARARANGUA;13,92;;
420150 ARMAZEM;8,45;;
420160 ARROIO TRINTA;5,7;;
420165 ARVOREDO;13,71;;
420170 ASCURRA;9,47;;
420180 ATALANTA;21,81;;
420190 AURORA;14,57;;
420195 BALNEARIO ARROIO DO SILVA;22,12;;
420200 BALNEARIO CAMBORIU;6,14;;
420205 BALNEARIO BARRA DO SUL;19,41;;
420207 BALNEARIO GAIVOTA;18,22;;
420208 BANDEIRANTE;26,61;;
420209 BARRA BONITA;21,91;;
420210 BARRA VELHA;17,3;;
420213 BELA VISTA DO TOLDO;47,28;;
420215 BELMONTE;26,94;;
420220 BENEDITO NOVO;11,57;;
420230 BIGUACU;13,95;;
420240 BLUMENAU;5,91;;
420243 BOCAINA DO SUL;40,73;;
420245 BOMBINHAS;12,05;;
420250 BOM JARDIM DA SERRA;37,39;;
420253 BOM JESUS;27,44;;
420257 BOM JESUS DO OESTE;13,24;;
420260 BOM RETIRO;27,59;;
420270 BOTUVERA;3,84;;
420280 BRACO DO NORTE;8,57;;
420285 BRACO DO TROMBUDO;7,77;;
420287 BRUNOPOLIS;42,54;;
420290 BRUSQUE;6,16;;
420300 CACADOR;23,44;;
420310 CAIBI;17,14;;
420315 CALMON;48,57;;
420320 CAMBORIU;12,78;;
420325 CAPAO ALTO;38,12;;
420330 CAMPO ALEGRE;26,82;;
420340 CAMPO BELO DO SUL;41,24;;
420350 CAMPO ERE;32,39;;
420360 CAMPOS NOVOS;21,17;;
420370 CANELINHA;25,84;;
420380 CANOINHAS;27,59;;
420390 CAPINZAL;12,93;;
420395 CAPIVARI DE BAIXO;13,03;;
420400 CATANDUVAS;20,5;;
420410 CAXAMBU DO SUL;27,03;;
420415 CELSO RAMOS;36,65;;
420417 CERRO NEGRO;49,15;;
420419 CHAPADAO DO LAGEADO;35,21;;
420420 CHAPECO;11,42;;
420425 COCAL DO SUL;9,87;;
420430 CONCORDIA;10,83;;
420435 CORDILHEIRA ALTA;11,66;;
420440 CORONEL FREITAS;12,42;;
420445 CORONEL MARTINS;36,42;;
420450 CORUPA;11,62;;
420455 CORREIA PINTO;30,25;;
420460 CRICIUMA;9,89;;
420470 CUNHA PORA;9,99;;
420475 CUNHATAI;9,62;;
420480 CURITIBANOS;28,38;;
420490 DESCANSO;15,41;;
420500 DIONISIO CERQUEIRA;35,09;;
420510 DONA EMMA;12,44;;
420515 DOUTOR PEDRINHO;8,92;;
420517 ENTRE RIOS;41,54;;
420519 ERMO;19,86;;
420520 ERVAL VELHO;15,07;;
420530 FAXINAL DOS GUEDES;16,18;;
420535 FLOR DO SERTAO;21,4;;
420540 FLORIANOPOLIS;7,83;;
420543 FORMOSA DO SUL;18,91;;
420545 FORQUILHINHA;11,23;;
420550 FRAIBURGO;27,94;;
420555 FREI ROGERIO;41,92;;
420560 GALVAO;26,19;;
420570 GAROPABA;16,59;;
420580 GARUVA;20,58;;
420590 GASPAR;10;;
420600 GOVERNADOR CELSO RAMOS;15,71;;
420610 GRAO PARA;10,05;;
420620 GRAVATAL;12,65;;
420630 GUABIRUBA;9,84;;
420640 GUARACIABA;14,44;;
420650 GUARAMIRIM;19,48;;
420660 GUARUJA DO SUL;12,02;;
420665 GUATAMBU;20,02;;
420670 HERVAL D'OESTE;15,07;;
420675 IBIAM;19,38;;
420680 IBICARE;16,91;;
420690 IBIRAMA;7,9;;
420700 ICARA;13,76;;
420710 ILHOTA;13,93;;
420720 IMARUI;35,12;;
420730 IMBITUBA;17,21;;
420740 IMBUIA;28,78;;
420750 INDAIAL;6,11;;
420757 IOMERE;6,65;;
420760 IPIRA;19,92;;
420765 IPORA DO OESTE;13,54;;
420768 IPUACU;48,03;;
420770 IPUMIRIM;11,07;;
420775 IRACEMINHA;21,75;;
420780 IRANI;18,82;;
420785 IRATI;27,66;;
420790 IRINEOPOLIS;32,35;;
420800 ITA;12,62;;
420810 ITAIOPOLIS;31,86;;
420820 ITAJAI;10,43;;
420830 ITAPEMA;12,06;;
420840 ITAPIRANGA;10,23;;
420845 ITAPOA;19,16;;
420850 ITUPORANGA;13,16;;
420860 JABORA;14,35;;
420870 JACINTO MACHADO;22,6;;
420880 JAGUARUNA;13,92;;
420890 JARAGUA DO SUL;5,78;;
420895 JARDINOPOLIS;19,46;;
420900 JOACABA;7,97;;
420910 JOINVILLE;9,01;;
420915 JOSE BOITEUX;28,9;;
420917 JUPIA;35,26;;
420920 LACERDOPOLIS;7,29;;
420930 LAGES;24,53;;
420940 LAGUNA;21,12;;
420945 LAJEADO GRANDE;13,98;;
420950 LAURENTINO;7,63;;
420960 LAURO MULLER;14,8;;
420970 LEBON REGIS;46,17;;
420980 LEOBERTO LEAL;23,26;;
420985 LINDOIA DO SUL;13,75;;
420990 LONTRAS;11,27;;
421000 LUIZ ALVES;8,52;;
421003 LUZERNA;6,17;;
421005 MACIEIRA;31,37;;
421010 MAFRA;20,35;;
421020 MAJOR GERCINO;22,67;;
421030 MAJOR VIEIRA;42,6;;
421040 MARACAJA;13,9;;
421050 MARAVILHA;10,96;;
421055 MAREMA;10,57;;
421060 MASSARANDUBA;6,29;;
421070 MATOS COSTA;45,86;;
421080 MELEIRO;14,46;;
421085 MIRIM DOCE;30,63;;
421090 MODELO;10,08;;
421100 MONDAI;13,49;;
421105 MONTE CARLO;44,35;;
421110 MONTE CASTELO;41,7;;
421120 MORRO DA FUMACA;9,08;;
421125 MORRO GRANDE;24,15;;
421130 NAVEGANTES;18;;
421140 NOVA ERECHIM;8,21;;
421145 NOVA ITABERABA;24,51;;
421150 NOVA TRENTO;9,17;;
421160 NOVA VENEZA;8,04;;
421165 NOVO HORIZONTE;18,81;;
421170 ORLEANS;17,86;;
421175 OTACILIO COSTA;18,58;;
421180 OURO;10,32;;
421185 OURO VERDE;36,64;;
421187 PAIAL;22,77;;
421189 PAINEL;42,11;;
421190 PALHOCA;10,35;;
421200 PALMA SOLA;30,41;;
421205 PALMEIRA;38,22;;
421210 PALMITOS;15,24;;
421220 PAPANDUVA;31,43;;
421223 PARAISO;23,53;;
421225 PASSO DE TORRES;24,84;;
421227 PASSOS MAIA;37,33;;
421230 PAULO LOPES;18,97;;
421240 PEDRAS GRANDES;12,62;;
421250 PENHA;13,72;;
421260 PERITIBA;15,4;;
421270 PETROLANDIA;19,07;;
421280 BALNEARIO PICARRAS;16,94;;
421290 PINHALZINHO;10,15;;
421300 PINHEIRO PRETO;8,31;;
421310 PIRATUBA;15,23;;
421315 PLANALTO ALEGRE;15,04;;
421320 POMERODE;4,71;;
421330 PONTE ALTA;36,84;;
421335 PONTE ALTA DO NORTE;38,63;;
421340 PONTE SERRADA;26,33;;
421350 PORTO BELO;11,79;;
421360 PORTO UNIAO;20,6;;
421370 POUSO REDONDO;17,81;;
421380 PRAIA GRANDE;25,74;;
421390 PRESIDENTE CASTELLO BRANCO;9,1;;
421400 PRESIDENTE GETULIO;7;;
421410 PRESIDENTE NEREU;15,62;;
421415 PRINCESA;22,08;;
421420 QUILOMBO;17,4;;
421430 RANCHO QUEIMADO;9,31;;
421440 RIO DAS ANTAS;16,82;;
421450 RIO DO CAMPO;20,87;;
421460 RIO DO OESTE;14,06;;
421470 RIO DOS CEDROS;6,09;;
421480 RIO DO SUL;9,01;;
421490 RIO FORTUNA;3,72;;
421500 RIO NEGRINHO;20,85;;
421505 RIO RUFINO;36,11;;
421507 RIQUEZA;25,1;;
421510 RODEIO;7,02;;
421520 ROMELANDIA;21,4;;
421530 SALETE;15,43;;
421535 SALTINHO;45,23;;
421540 SALTO VELOSO;15,66;;
421545 SANGAO;11,45;;
421550 SANTA CECILIA;36,24;;
421555 SANTA HELENA;19,56;;
421560 SANTA ROSA DE LIMA;4,19;;
421565 SANTA ROSA DO SUL;17,66;;
421567 SANTA TEREZINHA;47,74;;
421568 SANTA TEREZINHA DO PROGRESSO;39,14;;
421569 SANTIAGO DO SUL;21,08;;
421570 SANTO AMARO DA IMPERATRIZ;8,8;;
421575 SAO BERNARDINO;38,59;;
421580 SAO BENTO DO SUL;15,6;;
421590 SAO BONIFACIO;17,85;;
421600 SAO CARLOS;12,78;;
421605 SAO CRISTOVAO DO SUL;34,65;;
421610 SAO DOMINGOS;20,94;;
421620 SAO FRANCISCO DO SUL;18,79;;
421625 SAO JOAO DO OESTE;7,2;;
421630 SAO JOAO BATISTA;6,83;;
421635 SAO JOAO DO ITAPERIU;10,45;;
421640 SAO JOAO DO SUL;26,3;;
421650 SAO JOAQUIM;31,88;;
421660 SAO JOSE;8,46;;
421670 SAO JOSE DO CEDRO;17,38;;
421680 SAO JOSE DO CERRITO;47,65;;
421690 SAO LOURENCO DO OESTE;14,77;;
421700 SAO LUDGERO;7,66;;
421710 SAO MARTINHO;7,07;;
421715 SAO MIGUEL DA BOA VISTA;24,54;;
421720 SAO MIGUEL DO OESTE;11,32;;
421725 SAO PEDRO DE ALCANTARA;8,82;;
421730 SAUDADES;7,97;;
421740 SCHROEDER;4,64;;
421750 SEARA;6,26;;
421755 SERRA ALTA;7,75;;
421760 SIDEROPOLIS;9,81;;
421770 SOMBRIO;13,2;;
421775 SUL BRASIL;21,65;;
421780 TAIO;9,41;;
421790 TANGARA;13,18;;
421795 TIGRINHOS;25,64;;
421800 TIJUCAS;15,52;;
421810 TIMBE DO SUL;21,58;;
421820 TIMBO;4,52;;
421825 TIMBO GRANDE;47,1;;
421830 TRES BARRAS;35,69;;
421835 TREVISO;7,83;;
421840 TREZE DE MAIO;7,27;;
421850 TREZE TILIAS;11,99;;
421860 TROMBUDO CENTRAL;10,44;;
421870 TUBARAO;8,88;;
421875 TUNAPOLIS;16,33;;
421880 TURVO;8,5;;
421885 UNIAO DO OESTE;12,75;;
421890 URUBICI;28,17;;
421895 URUPEMA;33,41;;
421900 URUSSANGA;7,59;;
421910 VARGEAO;24,83;;
421915 VARGEM;48,79;;
421917 VARGEM BONITA;26,58;;
421920 VIDAL RAMOS;17,42;;
421930 VIDEIRA;11,2;;
421935 VITOR MEIRELES;39,52;;
421940 WITMARSUM;14,92;;
421950 XANXERE;18,48;;
421960 XAVANTINA;12,21;;
421970 XAXIM;18,09;;
421985 ZORTEA;9,76;;
430003 ACEGUA;37,06;;
430005 AGUA SANTA;18,17;;
430010 AGUDO;21,85;;
430020 AJURICABA;14,63;;
430030 ALECRIM;33,21;;
430040 ALEGRETE;28,19;;
430045 ALEGRIA;28,53;;
430047 ALMIRANTE TAMANDARE DO SUL;15,4;;
430050 ALPESTRE;29,48;;
430055 ALTO ALEGRE;18,66;;
430057 ALTO FELIZ;7,37;;
430060 ALVORADA;25,3;;
430063 AMARAL FERRADOR;35,68;;
430064 AMETISTA DO SUL;39,28;;
430066 ANDRE DA ROCHA;25,55;;
430070 ANTA GORDA;7,85;;
430080 ANTONIO PRADO;7,24;;
430085 ARAMBARE;35,83;;
430087 ARARICA;16,15;;
430090 ARATIBA;13,18;;
430100 ARROIO DO MEIO;6,87;;
430105 ARROIO DO SAL;19,97;;
430107 ARROIO DO PADRE;30,92;;
430110 ARROIO DOS RATOS;28,45;;
430120 ARROIO DO TIGRE;24,43;;
430130 ARROIO GRANDE;39,85;;
430140 ARVOREZINHA;20,26;;
430150 AUGUSTO PESTANA;14,25;;
430155 AUREA;19,21;;
430160 BAGE;28,9;;
430163 BALNEARIO PINHAL;31,9;;
430165 BARAO;6,05;;
430170 BARAO DE COTEGIPE;14,17;;
430175 BARAO DO TRIUNFO;49,01;;
430180 BARRACAO;36,49;;
430185 BARRA DO GUARITA;24,67;;
430187 BARRA DO QUARAI;57,75;;
430190 BARRA DO RIBEIRO;36,22;;
430192 BARRA DO RIO AZUL;19,87;;
430195 BARRA FUNDA;8,75;;
430200 BARROS CASSAL;34,27;;
430205 BENJAMIN CONSTANT DO SUL;53,17;;
430210 BENTO GONCALVES;6,74;;
430215 BOA VISTA DAS MISSOES;35,97;;
430220 BOA VISTA DO BURICA;8,51;;
430222 BOA VISTA DO CADEADO;21,65;;
430223 BOA VISTA DO INCRA;29,27;;
430225 BOA VISTA DO SUL;8,14;;
430230 BOM JESUS;35,61;;
430235 BOM PRINCIPIO;8,09;;
430237 BOM PROGRESSO;33,16;;
430240 BOM RETIRO DO SUL;10,22;;
430245 BOQUEIRAO DO LEAO;22,93;;
430250 BOSSOROCA;43,2;;
430258 BOZANO;8,61;;
430260 BRAGA;40,32;;
430265 BROCHIER;10,63;;
430270 BUTIA;35,54;;
430280 CACAPAVA DO SUL;30,25;;
430290 CACEQUI;39,5;;
430300 CACHOEIRA DO SUL;26,21;;
430310 CACHOEIRINHA;15,34;;
430320 CACIQUE DOBLE;38,6;;
430330 CAIBATE;26,24;;
430340 CAICARA;21,88;;
430350 CAMAQUA;28,81;;
430355 CAMARGO;11,01;;
430360 CAMBARA DO SUL;23,79;;
430367 CAMPESTRE DA SERRA;7,78;;
430370 CAMPINA DAS MISSOES;21,48;;
430380 CAMPINAS DO SUL;14,8;;
430390 CAMPO BOM;9,87;;
430400 CAMPO NOVO;39,44;;
430410 CAMPOS BORGES;23,09;;
430420 CANDELARIA;27,78;;
430430 CANDIDO GODOI;19,46;;
430435 CANDIOTA;31,39;;
430440 CANELA;19,15;;
430450 CANGUCU;34,22;;
430460 CANOAS;17,59;;
430461 CANUDOS DO VALE;26,22;;
430462 CAPAO BONITO DO SUL;46,86;;
430463 CAPAO DA CANOA;18,81;;
430465 CAPAO DO CIPO;49,1;;
430466 CAPAO DO LEAO;35,15;;
430467 CAPIVARI DO SUL;22,44;;
430468 CAPELA DE SANTANA;22,77;;
430469 CAPITAO;7,17;;
430470 CARAZINHO;19,1;;
430471 CARAA;29,62;;
430480 CARLOS BARBOSA;2,15;;
430485 CARLOS GOMES;16,32;;
430490 CASCA;9,85;;
430495 CASEIROS;30,5;;
430500 CATUIPE;22,6;;
430510 CAXIAS DO SUL;9;;
430511 CENTENARIO;29,41;;
430512 CERRITO;40,78;;
430513 CERRO BRANCO;29,83;;
430515 CERRO GRANDE;37,29;;
430517 CERRO GRANDE DO SUL;39,81;;
430520 CERRO LARGO;16,28;;
430530 CHAPADA;13,72;;
430535 CHARQUEADAS;19,65;;
430537 CHARRUA;40,88;;
430540 CHIAPETTA;35,12;;
430543 CHUI;38,09;;
430544 CHUVISCA;40,48;;
430545 CIDREIRA;23,47;;
430550 CIRIACO;19,17;;
430558 COLINAS;8,02;;
430560 COLORADO;15,31;;
430570 CONDOR;22,79;;
430580 CONSTANTINA;23,33;;
430583 COQUEIRO BAIXO;23,33;;
430585 COQUEIROS DO SUL;15,72;;
430587 CORONEL BARROS;10,78;;
430590 CORONEL BICACO;43,08;;
430593 CORONEL PILAR;10,1;;
430595 COTIPORA;7,05;;
430597 COXILHA;32,23;;
430600 CRISSIUMAL;20,34;;
430605 CRISTAL;29,31;;
430607 CRISTAL DO SUL;42,5;;
430610 CRUZ ALTA;23,37;;
430613 CRUZALTENSE;23,62;;
430620 CRUZEIRO DO SUL;10,84;;
430630 DAVID CANABARRO;13,67;;
430632 DERRUBADAS;48,05;;
430635 DEZESSEIS DE NOVEMBRO;48,86;;
430637 DILERMANDO DE AGUIAR;43,52;;
430640 DOIS IRMAOS;4,29;;
430642 DOIS IRMAOS DAS MISSOES;45,89;;
430645 DOIS LAJEADOS;3,78;;
430650 DOM FELICIANO;48,97;;
430655 DOM PEDRO DE ALCANTARA;23,06;;
430660 DOM PEDRITO;31,92;;
430670 DONA FRANCISCA;23,13;;
430673 DOUTOR MAURICIO CARDOSO;27,93;;
430675 DOUTOR RICARDO;10,16;;
430676 ELDORADO DO SUL;23,7;;
430680 ENCANTADO;9,35;;
430690 ENCRUZILHADA DO SUL;41,97;;
430692 ENGENHO VELHO;30,8;;
430693 ENTRE-IJUIS;29,84;;
430695 ENTRE RIOS DO SUL;21,95;;
430697 EREBANGO;32,29;;
430700 ERECHIM;12,46;;
430705 ERNESTINA;22,41;;
430710 HERVAL;46,06;;
430720 ERVAL GRANDE;26,74;;
430730 ERVAL SECO;43,72;;
430740 ESMERALDA;40,47;;
430745 ESPERANCA DO SUL;31,21;;
430750 ESPUMOSO;18,73;;
430755 ESTACAO;10,77;;
430760 ESTANCIA VELHA;11,23;;
430770 ESTEIO;15,01;;
430780 ESTRELA;8,99;;
430781 ESTRELA VELHA;31,34;;
430783 EUGENIO DE CASTRO;34,43;;
430786 FAGUNDES VARELA;4,15;;
430790 FARROUPILHA;8,38;;
430800 FAXINAL DO SOTURNO;20,72;;
430805 FAXINALZINHO;40,02;;
430807 FAZENDA VILANOVA;16,95;;
430810 FELIZ;4,71;;
430820 FLORES DA CUNHA;7,7;;
430825 FLORIANO PEIXOTO;26,09;;
430830 FONTOURA XAVIER;41,15;;
430840 FORMIGUEIRO;33,69;;
430843 FORQUETINHA;11,09;;
430845 FORTALEZA DOS VALOS;29,62;;
430850 FREDERICO WESTPHALEN;18;;
430860 GARIBALDI;4,41;;
430865 GARRUCHOS;47,87;;
430870 GAURAMA;16,26;;
430880 GENERAL CAMARA;31,48;;
430885 GENTIL;27,62;;
430890 GETULIO VARGAS;15,65;;
430900 GIRUA;32,26;;
430905 GLORINHA;20,21;;
430910 GRAMADO;9,37;;
430912 GRAMADO DOS LOUREIROS;42,38;;
430915 GRAMADO XAVIER;37,43;;
430920 GRAVATAI;20,74;;
430925 GUABIJU;7,94;;
430930 GUAIBA;21,09;;
430940 GUAPORE;5,72;;
430950 GUARANI DAS MISSOES;21,98;;
430955 HARMONIA;7,37;;
430957 HERVEIRAS;32,87;;
430960 HORIZONTINA;11,49;;
430965 HULHA NEGRA;43,92;;
430970 HUMAITA;18,47;;
430975 IBARAMA;31,04;;
430980 IBIACA;11,31;;
430990 IBIRAIARAS;15,68;;
430995 IBIRAPUITA;41,59;;
431000 IBIRUBA;12,27;;
431010 IGREJINHA;10,11;;
431020 IJUI;17,87;;
431030 ILOPOLIS;14,94;;
431033 IMBE;22,27;;
431036 IMIGRANTE;4,35;;
431040 INDEPENDENCIA;27,67;;
431041 INHACORA;38,75;;
431043 IPE;16,19;;
431046 IPIRANGA DO SUL;9,37;;
431050 IRAI;42,83;;
431053 ITAARA;29,13;;
431055 ITACURUBI;47,85;;
431057 ITAPUCA;17,21;;
431060 ITAQUI;37,23;;
431065 ITATI;31,81;;
431070 ITATIBA DO SUL;35,9;;
431075 IVORA;21,68;;
431080 IVOTI;6,9;;
431085 JABOTICABA;51,9;;
431087 JACUIZINHO;48,6;;
431090 JACUTINGA;18,4;;
431100 JAGUARAO;30,61;;
431110 JAGUARI;25,42;;
431112 JAQUIRANA;48,36;;
431113 JARI;52,14;;
431115 JOIA;43,66;;
431120 JULIO DE CASTILHOS;32,9;;
431123 LAGOA BONITA DO SUL;25,75;;
431125 LAGOAO;36,96;;
431127 LAGOA DOS TRES CANTOS;8,95;;
431130 LAGOA VERMELHA;24,99;;
431140 LAJEADO;7,24;;
431142 LAJEADO DO BUGRE;55,14;;
431150 LAVRAS DO SUL;37,37;;
431160 LIBERATO SALZANO;29,93;;
431162 LINDOLFO COLLOR;11,25;;
431164 LINHA NOVA;5,85;;
431170 MACHADINHO;30,44;;
431171 MACAMBARA;39,44;;
431173 MAMPITUBA;42,66;;
431175 MANOEL VIANA;38,27;;
431177 MAQUINE;21,95;;
431179 MARATA;8,93;;
431180 MARAU;7,36;;
431190 MARCELINO RAMOS;19,04;;
431198 MARIANA PIMENTEL;27,17;;
431200 MARIANO MORO;13,51;;
431205 MARQUES DE SOUZA;12,35;;
431210 MATA;39,85;;
431213 MATO CASTELHANO;24,23;;
431215 MATO LEITAO;12,67;;
431217 MATO QUEIMADO;26,91;;
431220 MAXIMILIANO DE ALMEIDA;23,65;;
431225 MINAS DO LEAO;32,17;;
431230 MIRAGUAI;36,81;;
431235 MONTAURI;3,91;;
431237 MONTE ALEGRE DOS CAMPOS;44,78;;
431238 MONTE BELO DO SUL;7,38;;
431240 MONTENEGRO;17,3;;
431242 MORMACO;32,36;;
431244 MORRINHOS DO SUL;25,06;;
431245 MORRO REDONDO;26,37;;
431247 MORRO REUTER;7,21;;
431250 MOSTARDAS;34,07;;
431260 MUCUM;8,69;;
431261 MUITOS CAPOES;26,04;;
431262 MULITERNO;21,52;;
431265 NAO-ME-TOQUE;9,56;;
431267 NICOLAU VERGUEIRO;18,31;;
431270 NONOAI;30,57;;
431275 NOVA ALVORADA;15;;
431280 NOVA ARACA;5;;
431290 NOVA BASSANO;4,27;;
431295 NOVA BOA VISTA;7,14;;
431300 NOVA BRESCIA;11,42;;
431301 NOVA CANDELARIA;2,66;;
431303 NOVA ESPERANCA DO SUL;16,04;;
431306 NOVA HARTZ;14,03;;
431308 NOVA PADUA;2,48;;
431310 NOVA PALMA;21,37;;
431320 NOVA PETROPOLIS;8,02;;
431330 NOVA PRATA;8,54;;
431333 NOVA RAMADA;22,7;;
431335 NOVA ROMA DO SUL;5,02;;
431337 NOVA SANTA RITA;19,87;;
431339 NOVO CABRAIS;26,76;;
431340 NOVO HAMBURGO;16,34;;
431342 NOVO MACHADO;32,37;;
431344 NOVO TIRADENTES;30,8;;
431346 NOVO XINGU;13,06;;
431349 NOVO BARREIRO;31,63;;
431350 OSORIO;18,92;;
431360 PAIM FILHO;18,72;;
431365 PALMARES DO SUL;29,83;;
431370 PALMEIRA DAS MISSOES;27,84;;
431380 PALMITINHO;20,15;;
431390 PANAMBI;12,98;;
431395 PANTANO GRANDE;37,77;;
431400 PARAI;7,95;;
431402 PARAISO DO SUL;19,8;;
431403 PARECI NOVO;9,43;;
431405 PAROBE;17,43;;
431406 PASSA SETE;39,88;;
431407 PASSO DO SOBRADO;24,12;;
431410 PASSO FUNDO;15,44;;
431413 PAULO BENTO;10,11;;
431415 PAVERAMA;13,38;;
431417 PEDRAS ALTAS;46,87;;
431420 PEDRO OSORIO;35,82;;
431430 PEJUCARA;19,07;;
431440 PELOTAS;24,68;;
431442 PICADA CAFE;6,84;;
431445 PINHAL;24,99;;
431446 PINHAL DA SERRA;50,23;;
431447 PINHAL GRANDE;40,37;;
431449 PINHEIRINHO DO VALE;33,25;;
431450 PINHEIRO MACHADO;33,73;;
431455 PIRAPO;38,9;;
431460 PIRATINI;39,52;;
431470 PLANALTO;32;;
431475 POCO DAS ANTAS;11,16;;
431477 PONTAO;35,25;;
431478 PONTE PRETA;11,03;;
431480 PORTAO;18,84;;
431490 PORTO ALEGRE;14,76;;
431500 PORTO LUCENA;25,7;;
431505 PORTO MAUA;28,97;;
431507 PORTO VERA CRUZ;34,53;;
431510 PORTO XAVIER;30,59;;
431513 POUSO NOVO;19,28;;
431514 PRESIDENTE LUCENA;8,86;;
431515 PROGRESSO;20,31;;
431517 PROTASIO ALVES;14,11;;
431520 PUTINGA;15,23;;
431530 QUARAI;41,34;;
